Date,Open,High,Low,Close,Volume
2019-12-31 14:30:00,10.662500381469727,10.845000267028809,10.607500076293945,10.818750381469727,84380000
2020-01-02 14:30:00,11.088749885559082,11.354999542236328,11.02750015258789,11.354999542236328,131072000
2020-01-03 14:30:00,10.911250114440918,11.25,10.904999732971191,11.046250343322754,145180000
2020-01-06 14:30:00,10.7837495803833,11.260000228881836,10.743749618530273,11.256250381469727,128095200
2020-01-07 14:30:00,11.267499923706055,11.34749984741211,11.145000457763672,11.242500305175781,107699200
2020-01-08 14:30:00,11.244999885559082,11.65999984741211,11.19124984741211,11.501250267028809,159164800
2020-01-09 14:30:00,11.7787504196167,11.857500076293945,11.59000015258789,11.791250228881836,145423200
2020-01-10 14:30:00,11.923749923706055,11.93375015258789,11.641249656677246,11.694999694824219,137604000
2020-01-13 14:30:00,11.8412504196167,12.109999656677246,11.788749694824219,12.103750228881836,116558400
2020-01-14 14:30:00,12.072500228881836,12.143750190734863,11.90250015258789,11.962499618530273,145737600
2020-01-15 14:30:00,11.97249984741211,12.141249656677246,11.852499961853027,11.970000267028809,133003200
2020-01-16 14:30:00,12.138750076293945,12.311249732971191,12.06624984741211,12.303750038146973,121100800
2020-01-17 14:30:00,12.463749885559082,12.517499923706055,12.282500267028809,12.487500190734863,144402400
2020-01-21 14:30:00,12.37874984741211,12.563750267028809,12.369999885559082,12.481249809265137,138882400
2020-01-22 14:30:00,12.6537504196167,12.786250114440918,12.522500038146973,12.56624984741211,136148800
2020-01-23 14:30:00,12.541250228881836,12.698749542236328,12.37125015258789,12.682499885559082,143588800
2020-01-24 14:30:00,12.862500190734863,12.901249885559082,12.188750267028809,12.353750228881836,239374400
2020-01-27 14:30:00,11.53125,11.793749809265137,11.272500038146973,11.59000015258789,198626400
2020-01-28 14:30:00,11.831250190734863,12.208749771118164,11.7475004196167,12.12874984741211,171862400
2020-01-29 14:30:00,12.328749656677246,12.369999885559082,12.022500038146973,12.172499656677246,137877600
2020-01-30 14:30:00,11.949999809265137,12.324999809265137,11.831250190734863,12.3100004196167,200249600
2020-01-31 14:30:00,12.460000038146973,12.46875,11.59375,11.704999923706055,220384000
2020-02-03 14:30:00,11.888750076293945,12.332500457763672,11.866250038146973,12.242500305175781,173688000
2020-02-04 14:30:00,12.75,13.15625,12.6274995803833,13.078749656677246,140248800
2020-02-05 14:30:00,13.569999694824219,13.572500228881836,12.986249923706055,13.229999542236328,174612000
2020-02-06 14:30:00,13.313750267028809,13.567500114440918,13.176250457763672,13.552499771118164,113132800
2020-02-07 14:30:00,13.3725004196167,13.601249694824219,13.265000343322754,13.3774995803833,154052000
2020-02-10 14:30:00,13.2475004196167,13.863750457763672,13.237500190734863,13.859999656677246,123248800
2020-02-11 14:30:00,14.087499618530273,14.233750343322754,13.760000228881836,13.869999885559082,193770400
2020-02-12 14:30:00,14.111249923706055,14.293749809265137,14.012499809265137,14.276249885559082,121608000
2020-02-13 14:30:00,13.973750114440918,14.387499809265137,13.922499656677246,14.2212495803833,155282400
2020-02-14 14:30:00,14.27750015258789,14.373749732971191,14.135000228881836,14.317500114440918,113969600
2020-02-18 14:30:00,14.114999771118164,14.428750038146973,14.073749542236328,14.342499732971191,130167200
2020-02-19 14:30:00,14.601249694824219,14.850000381469727,14.550000190734863,14.757499694824219,105627200
2020-02-20 14:30:00,14.662500381469727,14.7475004196167,13.798749923706055,14.337499618530273,227657600
2020-02-21 14:30:00,14.132499694824219,14.197500228881836,13.3412504196167,13.517499923706055,207107200
2020-02-24 14:30:00,12.03499984741211,12.447500228881836,11.703749656677246,11.960000038146973,269674400
2020-02-25 14:30:00,12.241250038146973,12.363750457763672,10.867500305175781,10.992500305175781,300793600
2020-02-26 14:30:00,11.15999984741211,11.7162504196167,10.893750190734863,11.143750190734863,335736000
2020-02-27 14:30:00,10.287500381469727,10.801250457763672,9.447500228881836,9.477499961853027,425116000
2020-02-28 14:30:00,8.551250457763672,9.678750038146973,8.4375,9.625,494222400
2020-03-02 14:30:00,9.9087495803833,10.967499732971191,9.49625015258789,10.938750267028809,363518400
2020-03-03 14:30:00,11.046250343322754,11.4375,9.609999656677246,9.9087495803833,548126400
2020-03-04 14:30:00,10.442500114440918,11.143750190734863,10.162500381469727,11.111249923706055,315827200
2020-03-05 14:30:00,10.279999732971191,10.845000267028809,9.886249542236328,10.136249542236328,386972000
2020-03-06 14:30:00,9.0912504196167,9.760000228881836,8.875,9.604999542236328,393519200
2020-03-09 13:30:00,7.691249847412109,8.643750190734863,7.625,7.653749942779541,406964800
2020-03-10 13:30:00,8.4975004196167,8.866250038146973,7.625,8.845000267028809,456252800
2020-03-11 13:30:00,8.22249984741211,8.4037504196167,7.375,7.707499980926514,430928000
2020-03-12 13:30:00,6.1875,7.1875,5.550000190734863,5.59499979019165,618225600
2020-03-13 13:30:00,6.53000020980835,7.163750171661377,5.632500171661377,7.105000019073486,556290400
2020-03-16 13:30:00,5.057499885559082,6.074999809265137,4.62375020980835,4.65625,658290400
2020-03-17 13:30:00,4.922500133514404,5.642499923706055,4.46875,5.414999961853027,762020800
2020-03-18 13:30:00,4.537499904632568,5.1875,4.091249942779541,4.913750171661377,848999200
2020-03-19 13:30:00,4.856249809265137,5.510000228881836,4.5,5.027500152587891,804808800
2020-03-20 13:30:00,5.37375020980835,5.474999904632568,4.387499809265137,4.43874979019165,782255200
2020-03-23 13:30:00,4.491250038146973,4.75,4.033750057220459,4.452499866485596,820073600
2020-03-24 13:30:00,5.153749942779541,5.46750020980835,5.016250133514404,5.445000171661377,829824000
2020-03-25 13:30:00,5.525000095367432,5.980000019073486,5.135000228881836,5.318749904632568,834874400
2020-03-26 13:30:00,5.478750228881836,6.25,5.458749771118164,6.184999942779541,649240000
2020-03-27 13:30:00,5.703750133514404,6.041250228881836,5.473750114440918,5.542500019073486,557143200
2020-03-30 13:30:00,5.697500228881836,6.172500133514404,5.625,6.125,416621600
2020-03-31 13:30:00,6.076250076293945,6.441249847412109,5.857500076293945,5.954999923706055,731904000
2020-04-01 13:30:00,5.449999809265137,5.715000152587891,5.077499866485596,5.216249942779541,535589600
2020-04-02 13:30:00,5.150000095367432,5.542500019073486,5.096250057220459,5.525000095367432,467531200
2020-04-03 13:30:00,5.482500076293945,5.622499942779541,5.107500076293945,5.302499771118164,554484000
2020-04-06 13:30:00,5.888750076293945,6.523749828338623,5.795000076293945,6.412499904632568,518616800
2020-04-07 13:30:00,6.987500190734863,7.036250114440918,6.375,6.400000095367432,658009600
2020-04-08 13:30:00,6.586249828338623,6.875,6.409999847412109,6.808750152587891,518180000
