Date,Open,High,Low,Close,Volume
2018-12-31 23:30:00,5.638000011444092,5.691332817077637,5.390666961669922,5.554666996002197,12660000
2019-01-02 23:30:00,5.180666923522949,5.822000026702881,5.173999786376953,5.702000141143799,13147500
2019-01-03 23:30:00,5.315332889556885,5.388667106628418,4.672667026519775,4.688666820526123,28599000
2019-01-04 23:30:00,4.921999931335449,5.3566670417785645,4.886666774749756,5.294666767120361,17604000
2019-01-07 23:30:00,5.398666858673096,5.754000186920166,5.280666828155518,5.605332851409912,16641000
2019-01-08 23:30:00,5.775332927703857,5.78266716003418,5.298666954040527,5.5193328857421875,14445000
2019-01-09 23:30:00,5.677999973297119,6.021999835968018,5.672667026519775,5.946000099182129,17928000
2019-01-10 23:30:00,5.760666847229004,6.137332916259766,5.757332801818848,6.113333225250244,12975000
2019-01-11 23:30:00,6.018667221069336,6.451333045959473,5.966667175292969,6.283999919891357,12399000
2019-01-14 23:30:00,6.050000190734863,6.118000030517578,5.890666961669922,5.986667156219482,10731000
2019-01-15 23:30:00,6.028666973114014,6.243332862854004,5.952000141143799,6.026000022888184,14590500
2019-01-16 23:30:00,6.099999904632568,6.179333209991455,5.870666980743408,5.878666877746582,10257000
2019-01-17 23:30:00,5.794000148773193,6.176000118255615,5.654666900634766,6.081999778747559,15876000
2019-01-18 23:30:00,6.263332843780518,6.616000175476074,6.161333084106445,6.499332904815674,15720000
2019-01-22 23:30:00,6.315332889556885,6.322000026702881,5.813333034515381,5.952667236328125,18655500
2019-01-23 23:30:00,6.067333221435547,6.125999927520752,5.6606669425964355,5.828667163848877,15681000
2019-01-24 23:30:00,6.192667007446289,6.900000095367432,6.192667007446289,6.825333118438721,32491500
2019-01-25 23:30:00,6.894667148590088,7.3420000076293945,6.766666889190674,7.261332988739014,17100000
2019-01-28 23:30:00,6.453332901000977,6.994667053222656,6.407332897186279,6.818666934967041,14305500
2019-01-29 23:30:00,6.857333183288574,6.906667232513428,6.49666690826416,6.52400016784668,9061500
2019-01-30 23:30:00,6.875999927520752,7.1666669845581055,6.656667232513428,7.090000152587891,14400000
2019-01-31 23:30:00,7.065999984741211,7.27400016784668,6.900000095367432,7.095333099365234,10894500
2019-02-01 23:30:00,7.1066670417785645,7.440667152404785,7.1066670417785645,7.343332767486572,10723500
2019-02-04 23:30:00,7.360000133514404,7.455333232879639,7.1666669845581055,7.453999996185303,4450500
2019-02-05 23:30:00,7.466667175292969,7.656667232513428,7.409333229064941,7.558000087738037,9172500
2019-02-06 23:30:00,7.8333330154418945,8.33666706085205,7.826000213623047,8.165332794189453,17931000
2019-02-07 23:30:00,7.866666793823242,7.96733283996582,7.422667026519775,7.619999885559082,18687000
2019-02-08 23:30:00,7.2733330726623535,7.624667167663574,7.184667110443115,7.588666915893555,10705500
2019-02-11 23:30:00,7.705999851226807,7.748666763305664,7.49066686630249,7.697332859039307,8164500
2019-02-12 23:30:00,7.986667156219482,8.235333442687988,7.937333106994629,8.182666778564453,13083000
2019-02-13 23:30:00,8.331999778747559,8.442000389099121,8.174667358398438,8.253999710083008,12480000
2019-02-14 23:30:00,8.13599967956543,8.5,8.13599967956543,8.3186674118042,11575500
2019-02-15 23:30:00,8.53266716003418,8.577333450317383,8.29466724395752,8.453332901000977,10102500
2019-02-19 23:30:00,8.304667472839355,8.574666976928711,8.300666809082031,8.398667335510254,7548000
2019-02-20 23:30:00,8.472000122070312,8.779333114624023,8.469332695007324,8.630000114440918,9694500
2019-02-21 23:30:00,8.652667045593262,8.69333267211914,8.359333038330078,8.4399995803833,11476500
2019-02-22 23:30:00,8.642666816711426,8.734000205993652,8.525333404541016,8.703332901000977,12757500
2019-02-25 23:30:00,9.133999824523926,9.220666885375977,8.899333000183105,8.92199993133545,12519000
2019-02-26 23:30:00,8.829333305358887,8.949333190917969,8.66333293914795,8.737333297729492,8319000
2019-02-27 23:30:00,8.614666938781738,8.614666938781738,8.150667190551758,8.428667068481445,15036000
2019-02-28 23:30:00,8.324000358581543,8.517333030700684,8.239999771118164,8.449333190917969,7447500
2019-03-01 23:30:00,8.702667236328125,8.781999588012695,8.400667190551758,8.670000076293945,10362000
2019-03-04 23:30:00,8.864666938781738,8.927332878112793,8.34866714477539,8.673999786376953,14767500
2019-03-05 23:30:00,8.65133285522461,8.71066665649414,8.447999954223633,8.550000190734863,7974000
2019-03-06 23:30:00,8.52400016784668,8.555999755859375,8.119999885559082,8.131999969482422,14940000
2019-03-07 23:30:00,8.0,8.040666580200195,7.71133279800415,7.855332851409912,15607500
2019-03-08 23:30:00,7.442667007446289,7.861999988555908,7.380000114440918,7.842667102813721,12711000
2019-03-11 22:30:00,7.988667011260986,8.512666702270508,7.946667194366455,8.402000427246094,12825000
2019-03-12 22:30:00,8.458000183105469,8.63266658782959,8.255332946777344,8.5,10372500
2019-03-13 22:30:00,8.635333061218262,8.802666664123535,8.566666603088379,8.604000091552734,8331000
2019-03-14 22:30:00,8.609999656677246,8.72599983215332,8.442000389099121,8.457332611083984,6633000
2019-03-15 22:30:00,8.76533317565918,9.38466739654541,8.720000267028809,9.185999870300293,22909500
2019-03-18 22:30:00,9.244000434875488,9.38466739654541,8.961999893188477,9.12600040435791,10273500
2019-03-19 22:30:00,9.362667083740234,9.559332847595215,9.317333221435547,9.478667259216309,13689000
